99	-3	-4	58	-81	-80	-68	58	-64	16	53	-93	39	-68	-16	96	54	-76	34	-95	97	-46	-1	-59	-74	-77	-44	96	47	-8	-50	-13	60	34	-46	27	-2	-45	42	54	85	37	28	-31	-34	-47	94	16	95	-90	19	-87	-87	-45	99	6	-3	-34	-18	66	-22	60	-42	6	-39	89	-60	65	-51	-66	-69	79	91	-35	-34	21	82	-18	68	71	-4	-90	-64	-12	65	35	32	55	78	45	-28	61	-15	74	-92	-1	25	45	-3	16
51	-30	5	26	33	38	-52	69	-40	-80	-89	97	78	-77	-30	-83	-72	51	52	24	-26	54	-85	42	-89	77	46	61	22	-63	21	-35	98	-51	0	-36	-26	71	-13	-99	-56	-77	50	35	52	9	60	-29	-32	-43	85	65	7	-38	-63	90	-24	-12	2	-44	19	13	-36	-59	-36	-57	24	-78	-74	16	87	47	39	-31	47	-97	-82	-95	51	62	-84	-72	-50	-23	-48	-49	65	76	-41	16	-92	83	13	39	97	95	38	72	55	98
45	92	6	-79	52	90	-39	-37	100	83	-9	53	-21	14	38	50	-55	11	-75	-81	-79	-31	-78	-67	23	-24	44	-28	-94	-65	77	62	57	50	-29	90	67	53	-66	-40	-51	-25	64	-50	29	83	-21	40	-11	1	92	-55	-46	26	97	33	-80	-93	-6	54	56	14	3	12	65	-99	-58	-85	66	75	80	-27	-34	-37	8	98	56	-55	46	4	54	78	-95	-52	-59	14	-17	28	-13	-75	72	-31	-46	89	36	-88	36	49	76	-48
23	-47	-59	12	0	-49	-45	49	-45	54	18	80	-58	14	19	98	-3	-1	17	-71	-62	50	62	-76	26	-71	-9	-70	-13	-7	98	67	60	74	45	-58	-39	63	43	52	85	-88	-44	28	25	51	2	-95	31	-24	51	-57	74	94	82	5	35	-49	60	-26	6	26	-59	88	-41	-43	43	-48	61	3	-79	85	-59	76	50	-50	84	90	-84	-78	27	-60	-25	31	25	98	67	-62	-6	-22	90	33	13	-69	77	-71	-39	90	-96	3
-25	37	-72	18	-74	8	-8	93	69	18	61	-34	-3	83	-67	2	65	30	-98	38	19	-28	-57	-52	-5	47	28	-7	51	93	-64	-30	-39	70	63	18	-26	-11	37	73	42	-72	98	7	-97	14	24	13	-85	35	-30	-43	-17	-7	-55	-98	-4	13	22	-20	89	47	-59	-63	-31	25	10	45	-5	53	-79	-58	-44	-89	-22	-80	-4	-45	5	-99	84	31	-62	41	43	65	-98	-74	28	-3	13	-76	-50	24	-84	-79	89	-77	17	-34
-60	61	94	-46	26	-3	42	70	97	67	-80	85	-78	-9	54	-29	79	74	92	-75	-67	-60	-6	-7	81	-66	73	-17	52	20	69	74	-48	46	-57	-87	87	64	74	-29	3	-87	-34	-22	74	-21	-22	-20	-26	60	-59	13	39	-92	91	-68	0	-66	-44	52	-57	-91	-78	9	-30	-33	19	-68	4	42	2	77	46	26	76	-61	-28	-14	27	77	58	-23	93	-31	-3	-7	-52	70	-89	4	-30	70	-69	-30	-3	-97	83	70	31	-65
10	-34	80	-68	52	95	-41	79	-34	60	-68	-31	-93	-18	-38	15	25	-87	90	-6	5	-19	-77	19	-23	-78	64	-2	27	55	62	43	99	28	-88	74	-42	-47	-30	-64	-68	57	-71	-3	-95	-70	87	93	31	-54	-2	-27	33	31	75	6	100	67	-53	-43	52	-76	92	-97	-74	92	72	99	-28	-75	-20	30	97	17	-9	98	2	84	-21	-68	-4	-41	30	-64	26	14	18	-60	-30	-18	80	-100	-15	-17	-52	64	36	12	-94	-53
-33	43	50	-91	93	13	-85	-65	52	33	-14	-31	18	-69	-31	94	-53	79	-92	45	-27	43	26	15	79	-94	-85	-6	-100	38	34	-15	-59	4	-68	-8	9	-63	66	12	9	43	15	-46	-51	-7	-22	-21	34	32	-62	39	-10	-1	66	-51	-27	-44	-44	-46	57	0	-5	-75	62	-79	19	52	89	-69	-42	-15	51	-26	5	-25	-3	65	-59	-95	50	87	11	-93	-38	32	55	-37	-83	48	8	-42	80	21	7	16	-71	-25	-81	-91
-11	-56	23	62	30	1	-89	96	57	-41	-33	-22	-3	17	-55	68	-80	-63	-67	-63	38	-90	2	-97	-28	50	-58	80	88	53	-27	99	-76	-64	-18	26	27	26	66	64	56	-79	-57	42	-32	-83	80	91	22	-91	31	-41	8	-86	83	20	-39	-95	-21	69	-91	-96	89	18	-95	-90	57	-71	27	-100	-16	24	-96	49	93	-80	91	-80	47	74	-77	35	72	-56	29	19	-23	8	-49	-50	94	-59	-3	16	-36	-1	-26	-88	39	-66
34	0	-5	-41	-95	87	94	52	80	74	-41	-73	56	60	56	90	89	-67	37	-66	-38	17	90	37	10	-68	92	-97	-8	27	70	49	62	-93	-75	72	30	33	-68	51	76	-56	83	-36	-66	-4	4	54	-22	-1	-15	-72	-99	8	52	-23	-60	17	1	29	76	59	27	59	-74	-50	-55	9	-17	-65	-31	6	-48	33	0	-84	-16	-75	-92	70	43	-37	62	21	-7	85	7	-24	15	-9	25	-56	45	99	-22	-32	91	-61	-21	77
-98	-88	73	64	-65	4	68	-92	-97	-69	-98	-9	83	-26	19	-6	60	86	59	-58	-61	14	59	-60	93	-98	-88	21	71	-37	-22	23	-83	39	8	-81	79	12	80	53	-3	-15	-98	69	51	-71	24	-4	9	-64	-29	4	-72	79	49	30	84	86	63	-84	-82	47	-66	-27	-21	-40	72	13	34	68	-13	27	29	-40	85	-35	1	-1	71	-43	34	-99	24	95	5	85	79	97	-91	89	99	-6	39	41	42	34	45	-73	-46	37
-67	22	71	52	-45	1	59	-6	16	79	22	-75	-41	21	-83	-58	-56	67	-12	83	8	0	82	76	72	-43	97	46	77	-80	-8	93	-38	19	66	30	-30	-33	-79	-58	-24	19	2	-15	-12	90	-81	-45	-92	-65	-81	-83	-57	0	61	-76	-65	-7	76	-72	-34	30	77	-37	39	51	-45	81	-25	3	4	21	26	35	-14	-41	94	-32	68	-61	-38	-44	83	-47	79	-24	6	46	84	47	62	79	-51	-76	30	73	38	-34	21	-79
-77	-77	92	62	-59	-56	-13	62	16	-24	77	64	-33	10	69	-83	86	-21	53	-23	-91	25	87	61	35	-9	64	86	-76	-16	-60	-94	-34	35	-78	-14	84	79	-98	34	-98	-19	40	33	16	76	-20	36	96	26	38	-52	-11	-21	64	-92	-18	2	-17	13	0	45	74	-34	76	-13	-45	-90	40	-40	-49	38	1	-62	-7	-72	-79	1	25	23	37	-45	-31	19	-6	59	57	19	-72	93	-63	-12	-2	16	47	-21	-49	-97	-14	-89
-11	-26	47	60	-35	-68	-30	-17	67	-68	-81	72	-58	67	-64	-64	8	46	37	17	76	-5	21	-53	51	25	25	22	2	1	-75	-47	21	4	-87	-93	73	-58	-7	-82	-40	-68	-81	52	62	-40	45	-64	-84	33	-47	-68	-58	-73	-7	78	-33	25	-93	18	99	72	61	-63	16	61	-50	-89	72	-21	-51	74	-75	-57	2	36	-61	8	1	-67	-35	-51	-83	100	8	85	-7	70	-92	-48	57	-35	9	-60	-95	97	-51	61	79	41
19	-72	-42	-20	-74	69	15	51	-6	15	-57	-68	5	68	-75	-84	8	-24	19	-77	-30	-44	-1	-71	-39	-30	46	-86	36	33	-63	44	-61	42	24	-22	7	24	9	-95	-87	-18	-43	-52	80	-3	38	-84	81	-87	63	86	-63	13	-69	-76	2	-67	4	-29	-10	-43	-59	-75	89	-30	24	-91	-15	50	-37	84	86	78	-88	77	-82	92	-53	-30	37	7	-28	70	-44	5	-51	-57	-57	90	-72	-59	64	79	85	-80	87	-18	-28	-2
46	21	60	71	24	80	-61	3	-6	39	81	-12	-1	-38	22	-41	20	-70	72	8	-37	-27	-14	-2	-32	-29	-89	84	-73	66	-41	-35	-55	-29	-98	-61	-43	71	8	88	-70	92	-28	-8	55	-22	-64	-62	25	18	-71	74	-55	43	-18	-51	-73	-45	96	-42	57	-80	-73	88	-98	20	-97	-49	56	-71	-65	-37	54	-82	-46	86	-55	-68	-7	-30	90	-55	-82	-45	-17	-51	-35	24	-37	-25	81	42	35	21	-21	-4	47	-32	56	72
-50	-14	45	-62	28	-15	-6	-89	38	-7	-55	14	8	94	-71	51	46	21	-23	8	-71	29	51	94	-30	-89	-87	0	-70	-5	-83	4	-24	-32	-96	-67	71	26	-10	63	-95	-59	95	100	-93	58	46	-8	-87	89	-71	78	71	17	87	-93	80	-55	-98	12	-56	-81	-80	-35	-77	77	-54	-57	-32	-9	-42	-56	-76	55	-69	-79	26	31	-10	-50	82	-24	-28	-62	40	24	-50	-69	-62	-32	-64	-96	-20	75	60	-41	98	-75	87	6
72	99	29	19	46	71	100	-7	85	1	-43	18	-46	72	-46	-83	-90	-45	51	-55	49	-5	20	-78	-99	83	67	-70	-64	-33	-58	53	-37	-25	23	50	-74	-68	19	3	91	60	-26	-37	26	39	-33	49	-53	-48	43	-93	-75	-42	49	-83	-15	71	26	11	87	-82	-36	-2	79	-68	-82	-15	60	-75	-24	42	-51	75	-29	34	10	37	-18	37	-72	11	42	23	-85	49	-13	-78	29	98	-26	58	32	93	78	21	-32	-87	-77	-45
15	31	-14	-58	34	-96	40	76	52	-53	-4	-92	-49	64	-64	86	82	-82	-48	-13	58	64	1	-29	-61	24	-58	-84	-86	-39	-70	5	-18	22	51	29	17	52	-5	-75	21	-17	-95	-56	-92	-40	-52	82	-64	-53	81	3	64	-34	-76	-26	73	-12	74	-82	17	16	88	-62	75	-36	-71	-56	-67	-9	-69	33	62	-64	84	90	38	95	-13	1	3	6	-34	69	-82	42	13	27	36	37	86	-81	-29	-32	82	83	-36	70	-67	-11
-43	-52	-42	-40	28	-82	-6	-9	31	-58	53	-56	-9	37	29	11	19	-88	-20	74	7	-22	-35	56	6	-40	60	-21	28	-7	81	-26	90	81	41	49	-62	74	92	58	-88	85	-5	-74	25	5	86	-43	-78	5	-79	-40	0	90	-46	84	73	-87	-17	79	-53	89	89	69	-40	-59	34	29	-30	81	54	36	15	70	-30	99	-79	-67	-46	1	50	8	37	-4	9	24	-44	58	-68	23	-56	-27	-85	-95	-65	40	-83	-74	-61	98
62	73	-1	21	68	-55	-6	-50	77	24	96	-42	67	-97	-100	-10	-16	-20	-38	-5	48	-62	-42	-10	10	-69	-84	65	44	39	-89	13	-61	-89	77	-77	10	92	-10	86	-26	-7	67	-55	56	-22	81	-49	-29	57	66	-35	-62	5	-87	41	-81	44	25	73	-78	-42	70	-65	-97	74	-71	-46	84	-86	61	-63	-44	51	90	-77	57	44	24	-89	-12	-90	58	97	20	-100	-1	38	44	31	93	55	56	-91	-78	-61	-73	17	82	-2
-46	18	-26	0	3	-27	38	44	-59	69	-16	18	-68	-10	-9	-8	-13	52	-63	47	20	39	-84	-36	-99	-77	-48	14	-23	26	-32	80	-4	-27	31	-30	38	-61	29	10	-42	-29	-1	-2	94	12	-50	-12	-10	-20	-6	94	18	-70	17	68	35	-84	73	-10	16	-13	-100	80	-74	-5	-3	60	-68	-10	9	-43	13	23	-27	-74	-84	-12	64	-86	-44	9	-36	-66	75	-46	4	21	99	-16	-77	58	-76	-67	-46	-26	90	82	41	-8
-67	-65	87	-46	22	-53	22	56	39	-85	48	-79	-88	79	21	-40	76	26	-21	10	61	58	61	-6	93	-21	-55	-57	-67	-77	58	-12	-74	22	94	33	-38	90	38	-23	82	-39	-53	-33	21	-26	90	86	69	-14	-94	-57	-50	-71	40	95	74	-48	33	-87	39	-82	-54	-73	-43	-29	-58	18	49	58	88	49	-52	-31	-29	36	-20	-64	-91	-23	-84	93	-48	-70	-33	-7	-46	37	-95	91	-17	30	18	-68	-49	98	-34	34	36	-12
-63	8	-65	-94	-39	-9	98	68	-97	-92	-14	59	-22	-9	79	94	-86	-70	-13	-44	21	35	-58	-8	-32	-66	-10	72	6	-27	-41	47	-100	87	82	-3	62	45	50	-70	-85	48	61	15	33	-20	-28	-6	-71	-67	-40	-11	91	-31	95	-27	-95	30	-23	30	-14	-46	-95	16	-13	-52	0	-36	38	45	26	52	41	-62	23	-33	-38	25	-28	72	41	-90	-7	76	17	51	3	-56	-38	-94	-73	-15	-26	-44	-79	87	9	-86	86	-77
-79	58	15	48	-73	24	79	1	-39	83	-65	8	32	-6	64	-74	7	-35	21	34	73	61	-95	30	16	78	-34	-28	26	84	-20	-86	-48	-12	84	-58	60	-66	-31	39	59	69	-1	-91	-79	42	11	-35	69	13	59	66	-67	61	57	34	-61	87	-43	44	29	80	-4	31	59	29	39	91	-77	-97	-37	-90	98	41	30	5	17	80	14	56	19	-91	100	62	-62	-74	-5	-9	19	30	-57	45	-16	61	-70	80	-71	94	-36	-1
-89	19	1	16	43	-83	-50	-20	-33	84	91	-94	67	74	30	5	19	-31	-79	99	-43	84	7	-32	-80	-90	65	-38	-85	-71	-38	3	-9	29	74	-38	10	15	-28	-37	-79	37	55	16	88	14	22	6	72	97	97	-93	-100	-89	82	65	-25	85	6	82	-88	58	10	91	79	70	-16	-65	6	46	-4	51	-36	54	-50	69	57	100	70	21	54	21	-6	46	-86	69	-32	58	12	-42	-55	-49	-53	-39	-52	-45	-43	79	60	80
-68	-70	35	66	-85	84	-78	-12	60	-15	31	51	60	-100	-38	-31	-17	3	-36	41	19	-83	18	22	-67	-84	-19	68	54	-13	-70	30	-32	56	46	84	1	67	-32	78	84	95	12	37	13	97	-74	51	98	-89	-41	-39	18	9	36	29	-96	100	33	0	58	57	-50	-38	68	-86	88	46	-90	29	-93	-92	-25	-81	81	17	-30	-7	-11	-43	-63	-31	5	-97	80	-4	-41	-86	-70	87	-4	-40	34	87	50	-64	-48	-39	-98	45
-93	-58	-42	-74	31	83	-89	73	-86	57	-71	-46	60	-93	6	-1	-77	-98	26	57	28	-56	-91	-57	-48	-1	41	-98	55	37	-53	7	-19	19	73	-66	78	-39	40	71	25	1	37	93	54	-84	-25	-74	38	69	-59	64	-71	-19	-30	-45	22	-76	33	10	-5	35	63	29	15	10	75	-39	-10	-83	82	5	68	100	22	15	-49	12	74	46	-32	-69	72	99	59	-22	85	-75	65	16	98	-37	-9	-7	-7	91	-39	-9	21	69
36	-84	81	76	49	48	-6	-12	-72	-11	-55	-47	-94	68	2	79	54	-45	96	3	43	-8	53	77	-46	92	-12	2	-50	-19	-78	-22	-33	-73	-13	83	74	-88	-91	4	61	-82	99	86	98	-97	23	2	11	-12	-17	-53	2	-7	71	-64	-43	99	-43	-62	-6	-71	10	-82	30	-41	-41	-81	-61	75	39	46	-46	-65	-8	-88	-7	85	-6	-16	82	-73	29	98	-22	-70	-8	-41	42	41	-81	-24	8	-15	-57	84	27	-47	11	-58
-43	-45	64	-40	-61	-25	60	-77	34	49	-96	-69	97	45	4	-45	85	51	93	-83	5	89	67	5	-72	31	31	9	-51	-41	-46	-69	42	23	-40	39	24	-50	35	-60	12	-36	25	-67	-90	-84	12	-85	32	-33	-18	60	48	-5	-32	-32	-42	87	96	-98	51	-32	98	90	-82	-68	55	-60	50	-14	-26	-40	46	-54	76	32	-15	33	61	36	38	40	16	0	35	81	-57	-43	-41	-13	86	-83	56	50	-84	79	-39	51	-36	-99
3	48	-75	-42	-40	48	-33	51	40	25	87	-63	-74	19	-10	-52	-31	2	71	-78	-23	45	45	-60	-65	87	68	25	97	-53	14	11	87	-96	-68	96	-70	51	100	21	-47	-45	97	-43	-75	-8	-61	97	-33	37	38	-31	-100	33	-61	65	-93	-86	8	15	-90	85	77	-48	-40	15	-14	36	33	63	-86	-36	71	-9	16	7	-25	-61	-64	-39	-58	46	-80	51	-55	28	5	-22	-90	-62	-52	60	47	-3	2	-29	88	89	-52	82
27	-32	-72	-3	16	-56	-79	27	-91	-1	-88	13	51	47	-47	32	-56	36	-20	-96	9	91	-78	-29	-74	-45	6	56	-45	-7	33	-74	37	-74	96	94	20	-26	-76	93	-62	55	-42	-4	3	-98	-98	63	78	76	54	50	-71	-85	-71	8	-39	-68	30	32	-20	33	77	86	-92	-37	8	17	-86	63	8	40	64	11	-91	-23	61	70	93	58	11	-92	91	61	60	5	-5	65	-49	-33	-16	-61	41	-23	-86	92	-30	-81	51	-47
34	-83	99	-55	-84	52	90	-30	36	-99	99	99	33	3	-6	-88	-43	92	-27	-72	-5	7	-96	90	66	-90	73	-55	-53	55	-34	-40	42	-51	17	-93	9	27	-37	-5	73	-53	-90	60	-81	1	78	-77	-79	-81	-25	-17	-47	10	-8	34	-70	88	-35	-33	80	-20	2	-10	9	-3	-11	-53	-64	-85	58	40	43	69	-26	77	52	-70	-96	-41	41	26	-77	-8	-43	27	-74	-41	41	-54	-57	94	16	33	83	-51	28	19	-62	-51
34	-39	-2	6	-60	-15	-12	-79	78	78	-48	-54	-69	-51	42	83	11	18	94	-68	-93	93	-96	-13	23	-96	-47	94	10	-85	25	-91	-2	13	17	13	-56	4	40	12	-7	-48	-82	28	53	83	4	90	1	-6	-97	-43	36	-43	75	26	-92	-58	26	87	-61	-58	-100	14	-98	43	98	7	57	-62	-69	14	-35	-30	43	-15	-57	-39	1	74	98	94	27	-98	25	-49	-80	78	-33	6	86	92	91	38	-8	86	-98	16	44	-57
76	70	-71	-36	-67	-26	28	-23	-80	-16	41	30	-26	0	94	55	-46	65	-3	-23	-29	68	-88	30	64	-12	-92	29	-68	-57	97	23	-89	90	47	41	3	19	33	58	-71	83	-8	-96	66	-90	-47	100	-87	-42	15	-55	-91	14	-24	45	-41	-90	-22	66	-79	-60	95	-93	-30	-60	25	-60	-34	10	-16	31	-46	40	99	60	-94	45	27	-30	42	81	79	-70	-92	75	20	-12	98	-83	32	-38	46	-6	35	65	-10	-34	-10	-66
26	-29	-42	-9	78	0	10	-50	-38	32	1	13	-77	81	85	-57	-96	96	-61	-29	2	82	70	-48	-91	31	-39	-26	53	24	-97	82	10	44	-63	-40	-12	-94	60	-33	-86	11	-32	13	-64	-14	30	-50	-37	-56	40	31	-28	-56	-16	72	84	99	-93	-86	-47	-13	-13	25	-2	-84	63	-76	-15	47	-11	56	24	58	62	-57	0	-16	84	-51	70	-75	-16	-41	59	-67	1	76	20	12	30	-70	-81	-15	80	-13	25	-84	-20	68
-73	-70	-6	-15	-61	77	-55	99	-7	39	9	57	15	9	3	63	-97	-60	82	72	-65	-95	-59	37	94	34	15	-13	77	-100	57	-7	-5	-21	77	2	-87	53	-81	-73	11	-33	20	35	36	-46	77	-42	-63	-20	-19	67	-78	-82	16	-2	-97	53	78	66	-84	58	0	-18	67	61	82	41	8	95	-66	0	-38	60	-48	-25	-28	52	78	57	27	44	-35	63	9	-55	65	7	15	-39	-16	34	-18	12	55	-41	57	-20	-92	19
-91	27	-87	70	46	77	-6	-45	-44	6	24	24	93	-51	97	19	6	16	-34	-47	-58	-63	88	-79	-21	-94	51	53	-12	95	23	-44	-46	45	68	-40	82	70	31	70	31	62	38	30	60	-35	20	77	36	22	-16	-15	84	-74	32	58	33	80	56	31	48	-18	97	-25	21	-48	62	-2	71	-90	22	56	82	-78	36	-87	69	-52	-41	-24	54	39	46	8	-68	24	-40	42	11	18	61	-62	-18	74	-32	52	-17	-22	-31	26
-98	-4	-5	21	100	-99	-69	59	93	93	-60	57	-26	-44	-71	-71	-66	24	-92	-65	-89	44	32	32	-32	64	2	42	11	-73	26	23	51	-18	87	71	10	-50	-60	-41	73	-50	33	-31	-39	46	-79	86	-33	3	-55	-56	51	20	7	-29	19	0	-98	-71	-79	79	-46	-55	11	-8	-33	75	68	51	-46	-18	1	-39	-79	-36	-45	10	-10	-87	94	33	-80	42	73	7	9	-78	95	62	-49	38	-43	4	-87	-45	27	50	-47	-35
96	-96	-41	-60	-39	-44	17	-76	-27	-44	-39	50	-30	-13	72	-23	-19	13	99	-65	45	-37	-83	46	83	65	14	-72	-25	-50	76	26	-54	68	-42	30	-88	73	9	85	38	60	7	-62	43	80	-92	-44	-38	-50	80	27	21	-98	67	-52	60	-33	-77	-97	-44	31	57	60	75	-44	3	-5	-49	8	-39	-94	58	34	7	14	-32	42	78	-3	70	27	-8	-55	-24	32	-79	59	-24	66	-27	-80	62	99	94	7	-66	-2	-84	0
-74	56	86	29	74	91	59	36	32	-79	-78	66	61	-93	20	29	-70	-47	91	41	-37	3	32	94	-16	90	7	67	94	31	99	3	-49	-37	-47	71	66	43	92	-36	-15	41	57	98	38	59	-61	80	33	92	-74	-100	48	-83	-92	-26	-99	-81	-6	6	39	-17	30	10	-96	33	-77	-91	-6	-48	14	4	-37	-98	25	-18	-50	-83	-49	-87	-32	-88	42	16	59	26	71	99	38	-57	-18	27	59	-69	-51	29	13	-47	-9	37
-32	-69	-27	-76	-88	50	71	-23	89	-54	65	27	-52	-74	50	-6	-68	-62	68	58	-93	64	47	2	39	-60	-91	92	-58	100	-61	16	-3	7	80	62	28	96	88	-65	76	76	-61	3	-6	68	-47	-97	-14	-70	13	24	3	13	-78	-46	-14	-36	-92	86	-36	-79	-34	-33	-49	16	90	-67	96	-28	-96	29	-83	45	84	61	-69	-99	-14	23	73	58	-5	34	-48	79	-93	-14	-29	-3	16	58	31	-45	-24	77	69	-97	-91	4
-97	-96	-14	-40	10	18	-77	-9	-5	37	42	27	4	41	-27	75	54	38	-79	4	-68	-49	-12	86	55	-70	73	-82	70	-17	-75	-48	32	6	-56	2	16	-95	21	13	-65	85	-4	-62	-56	-88	41	-11	-34	16	4	2	5	17	89	30	90	62	90	-10	-48	99	67	-5	-47	-9	-31	-10	-92	-31	57	31	93	-21	-50	-71	-96	-93	4	-100	-4	-9	33	59	6	-41	-25	43	45	94	-21	47	24	-30	-38	95	90	85	-73	52
17	-89	42	-10	90	94	77	14	45	-79	73	-91	-68	-56	-70	-97	-56	45	38	-40	45	-97	-49	83	13	-38	36	-33	-55	-95	-5	50	-2	65	70	5	-79	-42	83	-68	-58	-1	37	51	19	-13	-66	-40	90	38	96	29	11	-35	-5	71	-4	-92	84	27	-79	10	3	30	96	15	32	10	42	-19	-21	0	-19	44	50	-11	-81	36	27	-34	-95	58	-57	23	-82	-41	-54	-17	-85	76	-40	-55	-15	47	-20	0	68	51	6	-6
